	Activity_ID	Quality	source	CID	SMILES	connectivity	InChIKey	InChI	InChI_AuxInfo	target_id	TID	accession	Protein_Type	AID	doc_id	Year	all_doc_ids	all_years	type_IC50	type_EC50	type_KD	type_Ki	type_other	Activity_class	relation	pchembl_value	pchembl_value_Mean	pchembl_value_StdDev	pchembl_value_SEM	pchembl_value_N	pchembl_value_Median	pchembl_value_MAD
883001	IDOMLNQOKJRZNQ_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.403528	CCCC1CCc2c(cccc2)CN1C(=O)CN1C(=O)OC2(CCc3c2ccc(NC(=O)NC)c3)C1=O	IDOMLNQOKJRZNQ	IDOMLNQOKJRZNQ-UHFFFAOYSA-N	InChI=1S/C28H32N4O5/c1-3-6-22-11-9-18-7-4-5-8-20(18)16-31(22)24(33)17-32-25(34)28(37-27(32)36)14-13-19-15-21(10-12-23(19)28)30-26(35)29-2/h4-5,7-8,10,12,15,22H,3,6,9,11,13-14,16-17H2,1-2H3,(H2,29,30,35)	"""AuxInfo=1/1/N:1,34,2,11,10,3,12,9,6,28,5,27,24,23,35,13,17,7,25,8,29,4,26,15,36,31,19,22,33,30,14,18,16,37,32,20,21/rA:37CCCCCCCCCCCCCNCOCNCOOCCCCCCCCNCONCCCO/rB:s1;s2;s3;s4;s5;s6;d7;s8;d9;s10;s7d11;s8;s4s13;s14;d15;s15;s17;s18;d19;s19;s21;s22;s23;s24;s22d25;s26;d27;s28;s29;s30;d31;s31;s33;s25d29;s18s22;d36;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4325427	PMID:31910017	2020.0	PMID:31910017	2020	1	0	0	0	0		=	  8.400;  8.400	8.4	0.0	0.0	2.0	8.4	0.0
918213	ILBMLQVDTUJJKC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.260573	O=C(c1ccccc1)C1C(=O)N(Cc2ccccc2)C(=O)N(Cc2ccccc2)C1=O	ILBMLQVDTUJJKC	ILBMLQVDTUJJKC-UHFFFAOYSA-N	InChI=1S/C25H20N2O4/c28-22(20-14-8-3-9-15-20)21-23(29)26(16-18-10-4-1-5-11-18)25(31)27(24(21)30)17-19-12-6-2-7-13-19/h1-15,21H,16-17H2	"""AuxInfo=1/0/N:17,27,6,16,18,26,28,5,7,15,19,25,29,4,8,13,23,14,24,3,9,2,10,30,20,12,22,1,11,31,21/E:(1,2)(4,5,6,7)(8,9)(10,11,12,13)(14,15)(16,17)(18,19)(23,24)(26,27)(29,30)/rA:31OCCCCCCCCCONCCCCCCCCONCCCCCCCCO/rB:d1;s2;d3;s4;d5;s6;s3d7;s2;s9;d10;s10;s12;s13;d14;s15;d16;s17;s14d18;s12;d20;s20;s22;s23;d24;s25;d26;s27;s24d28;s9s22;d30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3424794	PMID:25730130	2015.0	PMID:25730130	2015	0	0	1	0	0		=	  5.620;  5.620	5.62	0.0	0.0	2.0	5.62	0.0
941944	IPZJNJPAVPZHJM_on_Q09472_WT	Medium	ChEMBL31	ChEMBL31.compound.743082	COc1c(OC)cc(S(=O)(=O)N(Cc2ccc3OC(C)(C)C=Cc3c2)c2ccccc2)cc1	IPZJNJPAVPZHJM	IPZJNJPAVPZHJM-UHFFFAOYSA-N	InChI=1S/C26H27NO5S/c1-26(2)15-14-20-16-19(10-12-23(20)32-26)18-27(21-8-6-5-7-9-21)33(28,29)22-11-13-24(30-3)25(17-22)31-4/h5-17H,18H2,1-4H3	"""AuxInfo=1/0/N:20,21,1,6,29,28,30,27,31,15,32,16,33,23,22,25,7,13,14,24,26,8,17,3,4,19,12,10,11,2,5,18,9/E:(1,2)(6,7)(8,9)(28,29)/CRV:33.6/rA:33COCCOCCCSOONCCCCCOCCCCCCCCCCCCCCC/rB:s1;s2;d3;s4;s5;s4;d7;s8;d9;d9;s9;s12;s13;d14;s15;d16;s17;s18;s19;s19;s19;w?22;s17s23;s14d24;s12;d26;s27;d28;s29;s26d30;s8;s3d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL2173108	PMID:24936238	2012.0	PMID:24936238	2012	0	0	1	0	0		=	  6.460;  6.460	6.46	0.0	0.0	2.0	6.46	0.0
945079	IQRULRYIWLUUMG_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.423249	CC(=O)N1CC(C)Sc2c1ccc(S(=O)(=O)NCc1ccccc1)c2	IQRULRYIWLUUMG	IQRULRYIWLUUMG-UHFFFAOYSA-N	InChI=1S/C18H20N2O3S2/c1-13-12-20(14(2)21)17-9-8-16(10-18(17)24-13)25(22,23)19-11-15-6-4-3-5-7-15/h3-10,13,19H,11-12H2,1-2H3	"""AuxInfo=1/0/N:7,1,22,21,23,20,24,12,11,25,18,5,6,2,19,13,10,9,17,4,3,15,16,8,14/E:(4,5)(6,7)(22,23)/CRV:25.6/rA:25CCONCCCSCCCCCSOONCCCCCCCC/rB:s1;d2;s2;s4;s5;s6;s6;s8;s4d9;s10;d11;s12;s13;d14;d14;s14;s17;s18;d19;s20;d21;s22;s19d23;s9d13;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4407040	PMID:31195169	2019.0	PMID:31195169	2019	1	0	0	0	0		=	  5.470;  5.470	5.47	0.0	0.0	2.0	5.47	0.0
977851	IXQZKZKVGGJPMS_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.270851	Cc1ccnc(-n2sc3c(cccc3)c2=O)n1	IXQZKZKVGGJPMS	IXQZKZKVGGJPMS-UHFFFAOYSA-N	InChI=1S/C12H9N3OS/c1-8-6-7-13-12(14-8)15-11(16)9-4-2-3-5-10(9)17-15/h2-7H,1H3	"""AuxInfo=1/0/N:1,12,13,11,14,3,4,2,10,9,15,6,5,17,7,16,8/rA:17CCCCNCNSCCCCCCCON/rB:s1;d2;s3;d4;s5;s6;s7;s8;d9;s10;d11;s12;s9d13;s7s10;d15;s2d6;/rC:;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3626895	DOI:10.1039/C4MD00245H	2014.0	DOI:10.1039/C4MD00245H	2014	1	0	0	0	0		=	  4.610;  4.610	4.61	0.0	0.0	2.0	4.61	0.0
0	GEPYBHCJBORHCE_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.297759	COc1ccc(CCc2nc3cc(-c4c(C)onc4C)ccc3n2CC(C)N2CCOCC2)cc1Cl	GEPYBHCJBORHCE	GEPYBHCJBORHCE-UHFFFAOYSA-N	InChI=1S/C28H33ClN4O3/c1-18(32-11-13-35-14-12-32)17-33-25-8-7-22(28-19(2)31-36-20(28)3)16-24(25)30-27(33)10-6-21-5-9-26(34-4)23(29)15-21/h5,7-9,15-16,18H,6,10-14,17H2,1-4H3	"""AuxInfo=1/0/N:27,20,16,1,5,7,21,22,4,8,29,33,30,32,34,12,25,26,19,15,6,13,35,11,23,3,9,14,36,10,18,28,24,2,31,17/E:(11,12)(13,14)/rA:36COCCCCCCCNCCCCCCONCCCCCNCCCNCCOCCCCCl/rB:s1;s2;d3;s4;d5;s6;s7;s8;d9;s10;d11;s12;s13;d14;s15;s15;s17;s14d18;s19;d13;s21;s11d22;s9s23;s24;s25;s26;s26;s28;s29;s30;s31;s28s32;s6;s3d34;s35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4148669;CHEMBL4148669;CHEMBL4190540;CHEMBL4190540	PMID:26086931	2015.0	PMID:29448139;PMID:29448139;PMID:29170712;PMID:29170712	2018;2018;2016;2016	1;1;0;0	0	0;0;1;1	0	0		=	6.64;6.64;7.5;7.5	7.07	0.49652123150307814	0.24826061575153907	4.0	7.07	0.43000000000000016
1	GFPFFIIIRQJKPF_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.362774	CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(O)c3nccc2-3)c1	GFPFFIIIRQJKPF	GFPFFIIIRQJKPF-UHFFFAOYSA-N	InChI=1S/C22H19F2N3O4S/c1-3-32(29,30)26-14-5-7-19(31-20-6-4-13(23)10-18(20)24)16(11-14)17-12-27(2)22(28)21-15(17)8-9-25-21/h4-12,26,28H,3H2,1-2H3	"""AuxInfo=1/0/N:1,24,2,14,8,13,9,30,29,17,32,22,15,7,31,20,21,18,10,12,27,25,16,19,28,6,23,26,4,5,11,3/E:(29,30)/CRV:32.6/rA:32CCSOONCCCCOCCCCFCCFCCCNCCOCNCCCC/rB:s1;s2;d3;d3;s3;s6;d7;s8;d9;s10;s11;d12;s13;d14;s15;s15;s12d17;s18;s10;s20;d21;s22;s23;s23;s25;d25;s27;d28;s29;s21s27d30;s7d20;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4405045;CHEMBL4020271;CHEMBL4020271;CHEMBL4405045	PMID:28949521	2017.0	PMID:32208600;PMID:28949521;PMID:28949521;PMID:32208600	2020;2017;2017;2020	1;0;0;1	0	0;1;1;0	0	0		=	7.2;7.06;7.06;7.2	7.13	0.08082903768654794	0.04041451884327397	4.0	7.13	0.07000000000000028
2	HEKJYZZSCQBJGB_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.296399;ChEMBL31.compound.384352;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.384352;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.289013;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.289013;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399;ChEMBL31.compound.296399	CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1	HEKJYZZSCQBJGB	HEKJYZZSCQBJGB-UHFFFAOYSA-N	InChI=1S/C24H19N3O6/c1-13-10-20(21(27(31)32)11-14(13)2)22-9-8-18(33-22)12-19-15(3)25-26(23(19)28)17-6-4-16(5-7-17)24(29)30/h4-12H,1-3H3,(H,29,30)	"""AuxInfo=1/1/N:25,27,1,7,12,6,13,19,20,23,28,17,24,26,2,8,5,18,16,22,29,21,14,9,3,4,30,15,10,11,31,32,33/E:(4,5)(6,7)(29,30)(31,32)/CRV:27.5/rA:33CCNNCCCCCOOCCCOCCCCCCCCCCCCCCN+OO-O/rB:s1;w?2;s3;s4;d5;s6;d7;s8;d9;s9;s8;s5d12;s4;d14;s2s14;w?16;s17;d18;s19;d20;s21;d22;s23;s24;d24;s26;s26;s22d28;s29;d30;s30;s18s21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4407058;CHEMBL4192133;CHEMBL4192133;CHEMBL4192129;CHEMBL4192129;CHEMBL4325422;CHEMBL4185505;CHEMBL4361756;CHEMBL4325422;CHEMBL4185505;CHEMBL4361765;CHEMBL4361765;CHEMBL4361756;CHEMBL4407058;CHEMBL3803997;CHEMBL3803994;CHEMBL3803993;CHEMBL4407087;CHEMBL4407090;CHEMBL4407090;CHEMBL3778079;CHEMBL3778079;CHEMBL3779392;CHEMBL3779392;CHEMBL4407087;CHEMBL3738206;CHEMBL3738206;CHEMBL3803993;CHEMBL3803997;CHEMBL3803995;CHEMBL3803995;CHEMBL3803992;CHEMBL3803992;CHEMBL3803994	PMID:21316248	2011.0	PMID:31195169;PMID:28686912;PMID:28686912;PMID:28686912;PMID:28686912;PMID:31910017;PMID:28505447;PMID:31306905;PMID:31910017;PMID:28505447;PMID:31306905;PMID:31306905;PMID:31306905;PMID:31195169;PMID:26985290;PMID:26985290;PMID:26985290;PMID:31195169;PMID:31195169;PMID:31195169;PMID:26701186;PMID:26701186;PMID:26701186;PMID:26701186;PMID:31195169;PMID:26505788;PMID:26505788;PMID:26985290;PMID:26985290;PMID:26985290;PMID:26985290;PMID:26985290;PMID:26985290;PMID:26985290	2019;2017;2017;2017;2017;2020;2018;2019;2020;2018;2019;2019;2019;2019;2016;2016;2016;2019;2019;2019;2016;2016;2016;2016;2019;2015;2015;2016;2016;2016;2016;2016;2016;2016	1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1	0	0	0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0	0		=	5.8;5.62;5.62;6.4;6.4;5.8;6.4;6.64;5.8;6.4;6.4;6.4;6.64;5.8;5.17;4.89;5.7;8.01;5.8;5.8;5.05;5.05;6.4;6.4;8.01;6.5;6.5;5.7;5.17;4.29;4.29;6.0;6.0;4.89	5.933529411764706	0.8299904430006233	0.14234218665641102	34.0	5.8	0.6000000000000005
1018670	JGEHKAUPHMVYIJ_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.233134	COc1ccc(CN2C(=O)C(=C3SC(=S)N(CCCCCC(=O)O)C3=O)c3c2cccc3)cc1	JGEHKAUPHMVYIJ	JGEHKAUPHMVYIJ-UHFFFAOYSA-N	InChI=1S/C25H24N2O5S2/c1-32-17-12-10-16(11-13-17)15-27-19-8-5-4-7-18(19)21(23(27)30)22-24(31)26(25(33)34-22)14-6-2-3-9-20(28)29/h4-5,7-8,10-13H,2-3,6,9,14-15H2,1H3,(H,28,29)	"""AuxInfo=1/1/N:1,19,20,31,30,18,32,29,21,5,33,4,34,17,7,6,3,27,28,22,11,12,9,25,14,16,8,23,24,10,26,2,15,13/E:(10,11)(12,13)(28,29)/rA:34COCCCCCNCOCCSCSNCCCCCCOOCOCCCCCCCC/rB:s1;s2;d3;s4;d5;s6;s7;s8;d9;s9;w?11;s12;s13;d14;s14;s16;s17;s18;s19;s20;s21;d22;s22;s12s16;d25;s11;s8d27;s28;d29;s30;s27d31;s6;s3d33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3223306	DOI:10.1039/C2MD00211F	2012.0	DOI:10.1039/C2MD00211F	2012	1	0	0	0	0		=	  4.210;  4.210	4.21	0.0	0.0	2.0	4.21	0.0
1032205	JIYPVUCBRQNICX_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.380252	COc1cc2c(cc1-c1c(C)onc1C)[nH]c1c2c(Nc2cc(C3CC3)nn2C)nc(C)n1	JIYPVUCBRQNICX	JIYPVUCBRQNICX-UHFFFAOYSA-N	InChI=1S/C24H25N7O2/c1-11-21(12(2)33-30-11)16-8-18-15(9-19(16)32-5)22-23(27-18)25-13(3)26-24(22)28-20-10-17(14-6-7-14)29-31(20)4/h8-10,14H,6-7H2,1-5H3,(H2,25,26,27,28)	"""AuxInfo=1/1/N:15,11,32,29,1,25,26,7,4,22,14,10,31,24,5,8,23,6,3,21,9,18,17,19,33,30,16,20,27,13,28,2,12/E:(6,7)/rA:33COCCCCCCCCCONCCNCCCNCCCCCCNNCNCCN/rB:s1;s2;d3;s4;d5;s6;s3d7;s8;d9;s10;s10;s12;s9d13;s14;s6;s16;s5d17;s18;s19;s20;d21;s22;s23;s24;s24s25;d23;s21s27;s28;d19;s30;s31;s17d31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4151024	PMID:30015487	2018.0	PMID:30015487	2018	0	0	1	0	0		=	  6.960;  6.960	6.96	0.0	0.0	2.0	6.96	0.0
1037529	JKBJLIJUEVIXHE_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408418	CC(C)(C)c1ccc(-c2c(-c3ccc(CN)cc3)cc(C(=O)NCC3CCNCC3)s2)cc1	JKBJLIJUEVIXHE	JKBJLIJUEVIXHE-UHFFFAOYSA-N	InChI=1S/C28H35N3OS/c1-28(2,3)23-10-8-22(9-11-23)26-24(21-6-4-19(17-29)5-7-21)16-25(33-26)27(32)31-18-20-12-14-30-15-13-20/h4-11,16,20,30H,12-15,17-18,29H2,1-3H3,(H,31,32)	"""AuxInfo=1/1/N:1,3,4,13,17,12,18,7,32,6,33,26,30,27,29,19,15,24,14,25,11,8,5,10,20,9,21,2,16,28,23,22,31/E:(1,2,3)(4,5)(6,7)(8,9)(10,11)(12,13)(14,15)/rA:33CCCCCCCCCCCCCCCNCCCCCONCCCCNCCSCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;s15;s14;s11d17;s10;d19;s20;d21;s21;s23;s24;s25;s26;s27;s28;s25s29;s9s20;s8;s5d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.000;  5.000	5.0	0.0	0.0	2.0	5.0	0.0
1058711	JOMXCPXAQPWTEV_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.260564	COc1cc(C=C2C(=O)N(Cc3ccccc3)C(=O)N(Cc3ccccc3)C2=O)ccc1O	JOMXCPXAQPWTEV	JOMXCPXAQPWTEV-UHFFFAOYSA-N	InChI=1S/C26H22N2O5/c1-33-23-15-20(12-13-22(23)29)14-21-24(30)27(16-18-8-4-2-5-9-18)26(32)28(25(21)31)17-19-10-6-3-7-11-19/h2-15,29H,16-17H2,1H3	"""AuxInfo=1/0/N:1,15,25,14,16,24,26,13,17,23,27,30,31,6,4,11,21,12,22,5,7,32,3,8,28,18,10,20,33,9,29,19,2/E:(2,3)(4,5,6,7)(8,9,10,11)(16,17)(18,19)(24,25)(27,28)(30,31)/rA:33COCCCCCCONCCCCCCCCONCCCCCCCCOCCCO/rB:s1;s2;d3;s4;s5;w?6;s7;d8;s8;s10;s11;d12;s13;d14;s15;s12d16;s10;d18;s18;s20;s21;d22;s23;d24;s25;s22d26;s7s20;d28;d5;s30;s3d31;s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3424792	PMID:25730130	2015.0	PMID:25730130	2015	1	0	0	0	0		=	  5.820;  5.820	5.82	0.0	0.0	2.0	5.82	0.0
1073252	JRMRWNYTQKOBHT_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.411736	CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1ccc(-c2ccccc2C(F)F)o1	JRMRWNYTQKOBHT	JRMRWNYTQKOBHT-UHFFFAOYSA-N	InChI=1S/C23H16F2N2O4/c1-13-19(22(28)27(26-13)15-8-6-14(7-9-15)23(29)30)12-16-10-11-20(31-16)17-4-2-3-5-18(17)21(24)25/h2-12,21H,1H3,(H,29,30)	"""AuxInfo=1/1/N:1,24,25,23,26,7,12,6,13,19,20,17,2,8,5,18,22,27,16,21,28,14,9,29,30,3,4,15,10,11,31/E:(6,7)(8,9)(24,25)(29,30)/rA:31CCNNCCCCCOOCCCOCCCCCCCCCCCCCFFO/rB:s1;w?2;s3;s4;d5;s6;d7;s8;d9;s9;s8;s5d12;s4;d14;s2s14;w?16;s17;d18;s19;d20;s21;d22;s23;d24;s25;s22d26;s27;s28;s28;s18s21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4361756	PMID:31306905	2019.0	PMID:31306905	2019	1	0	0	0	0		=	  5.930;  5.930	5.93	0.0	0.0	2.0	5.93	0.0
1094513	JVNAGROVVXOLAA_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408432	CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)sc(C(=O)NCC3CCNCC3)n2)cc1	JVNAGROVVXOLAA	JVNAGROVVXOLAA-UHFFFAOYSA-N	InChI=1S/C30H39N3OS/c1-29(2,3)23-11-7-21(8-12-23)25-26(22-9-13-24(14-10-22)30(4,5)6)35-28(33-25)27(34)32-19-20-15-17-31-18-16-20/h7-14,20,31H,15-19H2,1-6H3,(H,32,34)	"""AuxInfo=1/1/N:1,3,4,16,17,18,7,34,12,20,6,35,13,19,28,32,29,31,26,27,8,11,5,14,9,10,23,22,2,15,30,25,33,24,21/E:(1,2,3)(4,5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)/rA:35CCCCCCCCCCCCCCCCCCCCSCCONCCCCNCCNCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;s15;s15;s15;s14;s11d19;s10;s21;s22;d23;s23;s25;s26;s27;s28;s29;s30;s27s31;s9d22;s8;s5d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.620;  5.620	5.62	0.0	0.0	2.0	5.62	0.0
1101453	JWXDZXUCWKOQKT_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408431	c1cc(-c2ccc(-c3c(-c4ccc(-c5cocc5)cc4)oc(CNCC4CCNCC4)c3)cc2)co1	JWXDZXUCWKOQKT	JWXDZXUCWKOQKT-UHFFFAOYSA-N	InChI=1S/C31H30N2O3/c1-5-25(6-2-23(1)27-11-15-34-20-27)30-17-29(19-33-18-22-9-13-32-14-10-22)36-31(30)26-7-3-24(4-8-26)28-12-16-35-21-28/h1-8,11-12,15-17,20-22,32-33H,9-10,13-14,18-19H2	"""AuxInfo=1/0/N:5,34,12,19,6,33,11,20,27,31,2,18,28,30,1,17,32,25,23,35,15,26,4,13,7,10,3,14,22,8,9,29,24,36,16,21/E:(1,2)(3,4)(5,6)(7,8)(9,10)(13,14)/rA:36CCCCCCCCCCCCCCCOCCCCOCCNCCCCNCCCCCCO/rB:d1;s2;s3;d4;s5;d6;s7;d8;s9;d10;s11;d12;s13;d14;s15;s16;s14d17;s13;s10d19;s9;s21;s22;s23;s24;s25;s26;s27;s28;s29;s26s30;s8d22;s7;s4d33;d3;s1s35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.220;  5.220	5.22	0.0	0.0	2.0	5.22	0.0
1126897	KCGVENSOXCWCNF_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.459367	CCc1c(C(=O)NCc2c(O)ccc3cccc(O)c23)[nH]c(C)c1C(C)=O	KCGVENSOXCWCNF	KCGVENSOXCWCNF-UHFFFAOYSA-N	InChI=1S/C21H22N2O4/c1-4-14-18(12(3)24)11(2)23-20(14)21(27)22-10-15-16(25)9-8-13-6-5-7-17(26)19(13)15/h5-9,23,25-26H,4,10H2,1-3H3,(H,22,27)	"""AuxInfo=1/1/N:1,23,26,2,16,15,17,13,12,8,22,25,14,3,9,10,18,24,20,4,5,7,21,27,11,19,6/rA:27CCCCCONCCCOCCCCCCCOCNCCCCCO/rB:s1;s2;d3;s4;d5;s5;s7;s8;d9;s10;s10;d12;s13;d14;s15;d16;s17;s18;s9s14d18;s4;s21;s22;s3d22;s24;s25;d25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4733326	PMID:33045661	2021.0	PMID:33045661	2021	0	0	1	0	0		=	  6.330;  6.330	6.33	0.0	0.0	2.0	6.33	0.0
1152607	KHQQNXFBTALTQF_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.405223	Cc1c(-c2cc(-c3c(C)onc3C)cc3c2[nH]c(C2CC2)n3)c2c(cc1)nccc2	KHQQNXFBTALTQF	KHQQNXFBTALTQF-UHFFFAOYSA-N	InChI=1S/C25H22N4O/c1-13-6-9-20-18(5-4-10-26-20)22(13)19-11-17(23-14(2)29-30-15(23)3)12-21-24(19)28-25(27-21)16-7-8-16/h4-6,9-12,16H,7-8H2,1-3H3,(H,27,28)	"""AuxInfo=1/1/N:1,13,9,29,30,26,20,21,25,28,5,14,2,12,8,19,6,23,4,24,15,3,7,16,18,27,22,17,11,10/E:(7,8)/rA:30CCCCCCCCCONCCCCCNCCCCNCCCCNCCC/rB:s1;d2;s3;d4;s5;s6;d7;s8;s8;s10;s7d11;s12;d6;s14;s4d15;s16;s17;s18;s19;s19s20;s15d18;s3;d23;s24;s2d25;s24;d27;s28;s23d29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4332538	PMID:30606676	2019.0	PMID:30606676	2019	0	0	1	0	0		=	  6.660;  6.660	6.66	0.0	0.0	2.0	6.66	0.0
